ride_id,ride_date,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_time,dropoff_time,weather_condition
6069,2024-09-03,14.877635,120.235047,14.819537,120.283933,06:21:58,07:02:56,Partly Cloudy
6070,2024-02-26,14.842529,120.286866,14.797784,120.271476,11:56:05,12:13:22,Partly Cloudy
6071,2024-05-05,14.887669,120.237191,14.827314,120.281749,07:35:51,08:13:19,Clear
6072,2024-10-16,14.827983,120.285145,14.824752,120.283043,08:54:44,08:59:09,Cloudy
6073,2024-01-20,14.830243,120.273492,14.843532,120.282308,08:28:43,08:36:37,Clear
6074,2024-04-14,14.836113,120.282739,14.824161,120.280522,07:21:54,07:31:02,Fog
6075,2024-08-18,14.876673,120.233167,14.825154,120.283158,22:05:10,22:31:39,Partly Cloudy
6076,2024-05-30,14.82547,120.277701,14.826217,120.283629,19:13:30,19:18:48,Partly Cloudy
6077,2024-04-26,14.878081,120.234961,14.820433,120.284155,17:54:27,18:51:29,Light Drizzle
6078,2024-07-13,14.826912,120.279804,14.82398,120.289406,18:36:07,18:42:56,Partly Cloudy
6079,2024-07-18,14.821973,120.274361,14.764784,120.293676,08:59:34,09:44:23,Fog
6080,2024-09-01,14.887001,120.23697,14.842676,120.286593,22:39:45,23:11:26,Dense Drizzle
6081,2024-03-09,14.81792,120.281577,14.840158,120.28537,07:49:53,08:07:46,Clear
6082,2024-03-16,14.815488,120.31678,14.832636,120.28205,14:29:41,14:46:37,Mostly Clear
6083,2024-05-27,14.877935,120.23544,14.819102,120.278473,13:57:10,14:20:41,Clear
6084,2024-01-01,14.817345,120.284324,14.840235,120.284911,19:47:14,20:03:35,Clear
6085,2024-06-13,14.849245,120.264976,14.877272,120.232732,08:53:23,09:12:02,Clear
6086,2024-04-26,14.829497,120.287236,14.79004,120.282126,08:17:14,08:43:35,Mostly Clear
6087,2024-01-11,14.882206,120.236151,14.821988,120.298258,07:45:40,08:52:28,Light Drizzle
6088,2024-06-29,14.847742,120.253884,14.820699,120.284174,07:40:36,07:59:48,Mostly Clear
6089,2024-04-02,14.832858,120.285417,14.805807,120.322644,07:40:07,08:14:44,Clear
6090,2024-08-04,14.81748,120.280817,14.838325,120.283448,06:34:24,06:46:38,Mostly Clear
6091,2024-07-08,14.837664,120.267493,14.830261,120.273745,14:52:03,14:57:31,Cloudy
6092,2024-07-05,14.824267,120.289207,14.832975,120.281547,06:00:23,06:08:06,Severe Thunderstorm with Hail
6093,2024-11-13,14.819532,120.278867,14.87738,120.232168,08:16:32,08:49:33,Rain Showers
6094,2024-02-24,14.837315,120.279373,14.828833,120.282349,12:57:53,13:04:36,Clear
6095,2024-08-25,14.83967,120.285138,14.828965,120.286517,11:56:44,12:04:19,Cloudy
6096,2024-12-27,14.826839,120.2879,14.805951,120.322794,08:51:08,09:09:02,Clear
6097,2024-05-07,14.877634,120.232344,14.817749,120.284089,17:37:53,18:25:44,Cloudy
6098,2024-05-02,14.843406,120.285912,14.828385,120.286248,17:30:07,17:38:47,Heavy Rain
6099,2024-02-05,14.820156,120.284235,14.82863,120.286428,19:52:07,19:56:15,Mostly Clear
6100,2024-12-21,14.834677,120.282104,14.84363,120.285595,18:36:17,18:43:39,Fog
6101,2024-03-09,14.791557,120.294594,14.829358,120.286452,14:21:21,14:34:45,Mostly Clear
6102,2024-06-15,14.823695,120.27925,14.822967,120.282729,19:51:56,19:54:53,Clear
6103,2024-05-02,14.772199,120.258234,14.824808,120.28048,19:05:44,19:29:22,Light Drizzle
6104,2024-05-05,14.843476,120.285983,14.837397,120.268292,06:17:51,06:30:46,Cloudy
6105,2024-01-29,14.877313,120.233495,14.820397,120.283553,15:14:16,15:53:47,Clear
6106,2024-09-28,14.826666,120.288152,14.82918,120.286689,15:24:42,15:27:01,Light Drizzle
6107,2024-04-18,14.829148,120.287162,14.824125,120.278502,07:22:56,07:30:23,Mostly Clear
6108,2024-08-05,14.841821,120.283475,14.83605,120.282895,07:35:08,07:39:14,Light Rain
6109,2024-12-07,14.827955,120.285543,14.819085,120.283955,07:16:39,07:24:00,Drizzle
6110,2024-07-26,14.829064,120.286917,14.868507,120.291705,11:26:12,11:42:30,Partly Cloudy
6111,2024-03-16,14.8772,120.231271,14.84123,120.286511,18:41:21,19:13:05,Clear
6112,2024-05-26,14.828615,120.287045,14.817568,120.283485,07:58:41,08:09:03,Partly Cloudy
6113,2024-11-08,14.837491,120.283553,14.83704,120.277507,16:14:04,16:19:04,Light Drizzle
6114,2024-03-08,14.886914,120.237406,14.836046,120.283059,05:09:11,05:31:54,Heavy Rain
6115,2024-02-09,14.837619,120.278717,14.824248,120.279011,17:50:16,18:01:20,Clear
6116,2024-05-18,14.841579,120.285932,14.824481,120.280205,16:10:04,16:18:12,Clear
6117,2024-10-08,14.823895,120.279068,14.822012,120.299034,17:50:31,18:03:34,Thunderstorm
6118,2024-07-05,14.819088,120.28411,14.805376,120.322212,07:31:53,07:52:05,Cloudy
6119,2024-05-26,14.815335,120.284032,14.835901,120.283735,18:43:53,18:59:29,Light Drizzle
6120,2024-02-04,14.820864,120.274742,14.837299,120.26792,06:14:44,06:32:52,Mostly Clear
6121,2024-01-03,14.840518,120.28648,14.827054,120.287161,17:25:14,17:37:50,Dense Drizzle
6122,2024-03-07,14.888033,120.237292,14.82101,120.275587,21:58:30,22:38:26,Rime Fog
6123,2024-01-02,14.823514,120.289191,14.851657,120.256797,08:16:03,08:39:39,Partly Cloudy
6124,2024-07-31,14.824446,120.280447,14.843024,120.287328,07:52:40,08:09:03,Drizzle
6125,2024-10-19,14.839665,120.284249,14.822862,120.283446,21:23:25,21:31:56,Clear
6126,2024-04-08,14.817892,120.281437,14.820677,120.283127,08:59:01,09:01:22,Mostly Clear
6127,2024-03-27,14.828785,120.295207,14.840065,120.284923,19:18:44,19:27:04,Clear
6128,2024-11-27,14.842002,120.287026,14.815944,120.316276,10:32:05,10:45:45,Mostly Clear
6129,2024-12-16,14.823284,120.302043,14.835327,120.282074,22:12:09,22:23:23,Drizzle
6130,2024-10-13,14.820251,120.2758,14.828291,120.286094,14:09:33,14:15:39,Light Drizzle
6131,2024-03-20,14.829305,120.287235,14.824034,120.289675,15:44:40,15:48:27,Cloudy
6132,2024-03-24,14.836214,120.283636,14.805696,120.322605,11:07:54,11:25:37,Mostly Clear
6133,2024-03-24,14.823128,120.300696,14.824007,120.289337,06:35:35,06:42:41,Cloudy
6134,2024-09-12,14.830518,120.289183,14.839629,120.284813,05:24:28,05:29:03,Mostly Clear
6135,2024-06-08,14.817828,120.281724,14.849651,120.264728,18:01:03,18:24:50,Light Rain
6136,2024-05-28,14.8215,120.298232,14.828635,120.281498,13:26:22,13:38:01,Cloudy
6137,2024-09-30,14.821514,120.273835,14.836731,120.277916,15:44:01,15:51:16,Thunderstorm
6138,2024-09-14,14.830638,120.273764,14.836535,120.289706,07:51:13,08:02:12,Rain Showers
6139,2024-01-17,14.824466,120.289444,14.823642,120.28022,08:47:04,08:55:06,Clear
6140,2024-09-08,14.824962,120.282567,14.821207,120.278891,18:05:35,18:09:58,Rain
6141,2024-09-17,14.824523,120.289239,14.820489,120.275369,10:54:35,11:03:05,Partly Cloudy
6142,2024-05-13,14.815248,120.28348,14.821577,120.274084,19:37:35,19:44:01,Partly Cloudy
6143,2024-08-12,14.82049,120.275895,14.856696,120.289915,13:23:51,13:40:22,Clear
6144,2024-11-12,14.828808,120.28065,14.836784,120.29038,07:16:19,07:25:51,Mostly Clear
6145,2024-03-04,14.848599,120.290333,14.887503,120.237546,07:34:55,08:03:20,Partly Cloudy
6146,2024-05-22,14.823567,120.300259,14.776359,120.308306,07:58:08,08:23:57,Mostly Clear
6147,2024-01-15,14.826729,120.287277,14.821235,120.279016,15:34:27,15:39:57,Dense Drizzle
6148,2024-05-18,14.836581,120.286642,14.848615,120.315229,22:47:27,23:05:04,Light Drizzle
6149,2024-03-06,14.819331,120.283957,14.837552,120.282842,09:48:14,09:54:52,Light Rain
6150,2024-06-30,14.828137,120.28557,14.824588,120.283133,05:51:16,05:55:02,Drizzle
6151,2024-08-25,14.84836,120.25517,14.824922,120.282342,07:22:36,07:38:35,Partly Cloudy
6152,2024-06-02,14.83232,120.285392,14.839277,120.28545,08:03:26,08:10:17,Drizzle
6153,2024-10-26,14.851421,120.262198,14.851597,120.257039,12:52:16,12:54:58,Light Rain
6154,2024-11-13,14.825083,120.277306,14.817119,120.284085,18:58:26,19:06:57,Dense Drizzle
6155,2024-12-19,14.818942,120.283936,14.825379,120.281662,16:56:06,16:59:23,Drizzle
6156,2024-02-23,14.827164,120.282182,14.823801,120.289409,19:32:59,19:37:50,Rain Showers
6157,2024-09-09,14.842764,120.287283,14.827189,120.279352,12:10:31,12:18:39,Rain
6158,2024-07-21,14.820237,120.27612,14.820767,120.283679,07:35:09,07:39:42,Light Rain
6159,2024-05-28,14.824899,120.280205,14.8485,120.254709,18:54:34,19:15:36,Mostly Clear
6160,2024-02-14,14.815999,120.282943,14.825559,120.279955,17:36:26,17:41:50,Clear
6161,2024-08-26,14.817936,120.281804,14.8222,120.298719,18:57:46,19:12:27,Light Rain
6162,2024-02-25,14.828137,120.286259,14.82753,120.281637,21:42:32,21:45:25,Partly Cloudy
6163,2024-08-07,14.806134,120.32269,14.887536,120.237488,15:19:38,15:57:07,Light Rain
6164,2024-06-21,14.832747,120.282105,14.881671,120.236071,18:51:07,19:24:18,Clear
6165,2024-02-26,14.829148,120.286862,14.83296,120.282185,13:15:16,13:19:25,Clear
6166,2024-12-29,14.790175,120.28148,14.840869,120.286457,07:57:06,08:45:00,Light Rain
6167,2024-12-11,14.828557,120.295474,14.8241,120.279508,22:56:36,23:03:46,Clear
6168,2024-07-08,14.84307,120.28591,14.76411,120.293407,06:23:23,07:00:22,Drizzle
6169,2024-09-08,14.823199,120.300521,14.77566,120.307503,08:02:49,08:27:02,Partly Cloudy
6170,2024-11-11,14.830256,120.274185,14.825101,120.281627,07:46:46,07:52:47,Drizzle
6171,2024-12-06,14.8269,120.279828,14.816203,120.283266,12:37:47,12:43:07,Cloudy
6172,2024-12-16,14.815715,120.283785,14.819627,120.278642,20:53:32,20:58:34,Clear
6173,2024-12-02,14.837097,120.278681,14.789485,120.282021,20:15:50,20:33:20,Clear
6174,2024-03-18,14.824079,120.300848,14.851683,120.256346,22:31:19,23:03:54,Mostly Clear
6175,2024-10-28,14.836671,120.277494,14.836177,120.283063,16:46:45,16:52:31,Partly Cloudy
6176,2024-02-02,14.877725,120.235165,14.823635,120.287079,13:58:38,14:22:53,Clear
6177,2024-08-18,14.829235,120.281873,14.830168,120.289217,14:04:01,14:10:27,Partly Cloudy
6178,2024-11-15,14.88194,120.236337,14.789948,120.282687,08:18:44,09:06:34,Clear
6179,2024-01-20,14.830038,120.28913,14.817735,120.281406,10:53:11,11:02:40,Clear
6180,2024-12-01,14.764342,120.292495,14.764739,120.252748,18:07:00,18:27:50,Partly Cloudy
6181,2024-02-03,14.877152,120.233483,14.825105,120.283536,08:34:06,09:18:42,Mostly Clear
6182,2024-02-23,14.839372,120.284136,14.836754,120.282949,19:56:30,20:01:13,Clear
6183,2024-09-26,14.775586,120.308024,14.824159,120.279421,20:31:29,20:59:25,Drizzle
6184,2024-03-07,14.87707,120.233363,14.825245,120.283448,06:24:13,07:03:00,Cloudy
6185,2024-05-04,14.836094,120.290424,14.833326,120.282177,08:12:11,08:19:29,Clear
6186,2024-06-02,14.84076,120.286761,14.764302,120.293563,07:02:10,08:01:00,Heavy Rain
6187,2024-04-15,14.817461,120.28062,14.822445,120.301751,09:16:23,09:26:39,Rain
6188,2024-04-27,14.817872,120.281214,14.851862,120.256105,18:10:50,18:31:44,Partly Cloudy
6189,2024-06-10,14.835949,120.289719,14.848716,120.290609,19:07:33,19:16:12,Drizzle
6190,2024-12-17,14.834901,120.288216,14.84237,120.287628,06:51:51,06:59:15,Partly Cloudy
6191,2024-07-30,14.819689,120.283457,14.822101,120.298681,18:00:59,18:09:47,Mostly Clear
6192,2024-03-20,14.848055,120.255023,14.837113,120.279272,08:30:59,08:48:54,Cloudy
6193,2024-06-03,14.820397,120.276208,14.81512,120.283749,07:25:40,07:32:24,Drizzle
6194,2024-04-18,14.82123,120.274719,14.837857,120.283414,12:50:44,12:59:34,Partly Cloudy
6195,2024-05-12,14.819234,120.283768,14.827671,120.28181,08:51:29,08:58:14,Clear
6196,2024-07-03,14.838331,120.285896,14.828119,120.285415,17:40:13,17:47:02,Drizzle
6197,2024-08-31,14.819137,120.284282,14.823796,120.289769,19:35:28,19:42:30,Partly Cloudy
6198,2024-04-10,14.827,120.286849,14.789548,120.282799,07:26:01,07:43:54,Light Rain
6199,2024-11-23,14.877191,120.233035,14.825373,120.283117,08:06:26,08:41:50,Rain Showers
6200,2024-06-29,14.839666,120.284859,14.822832,120.302016,17:42:26,17:54:24,Clear
6201,2024-12-26,14.837096,120.289852,14.822758,120.287077,19:46:15,19:54:31,Mostly Clear
6202,2024-02-16,14.849031,120.315079,14.80557,120.32321,06:14:38,06:34:17,Partly Cloudy
6203,2024-05-27,14.837265,120.277958,14.826311,120.282734,07:51:53,08:00:57,Rain Showers
6204,2024-11-14,14.828996,120.280886,14.823644,120.289522,17:43:29,17:51:39,Rain
6205,2024-07-03,14.820278,120.276297,14.822718,120.301586,17:33:35,17:45:22,Clear
6206,2024-11-20,14.823597,120.287854,14.820066,120.284266,20:29:52,20:34:29,Partly Cloudy
6207,2024-05-12,14.83612,120.286508,14.823082,120.288117,21:11:31,21:19:23,Mostly Clear
6208,2024-12-07,14.838051,120.279196,14.824652,120.2816,14:54:11,15:00:53,Partly Cloudy
6209,2024-06-08,14.82497,120.282255,14.836081,120.283229,19:09:17,19:15:30,Drizzle
6210,2024-07-18,14.842467,120.287654,14.818549,120.281306,14:32:21,14:45:02,Rain
6211,2024-03-08,14.821548,120.278417,14.805548,120.322241,07:18:33,07:39:48,Partly Cloudy
6212,2024-08-20,14.887566,120.236931,14.826092,120.283602,19:23:24,20:09:59,Cloudy
6213,2024-10-28,14.82109,120.275723,14.817895,120.2813,06:21:52,06:27:14,Partly Cloudy
6214,2024-12-26,14.823653,120.278536,14.8332,120.285382,19:44:10,19:56:03,Mostly Clear
6215,2024-10-03,14.841348,120.28291,14.856645,120.290715,09:18:31,09:28:58,Clear
6216,2024-01-07,14.83627,120.287413,14.82488,120.283114,09:03:00,09:09:14,Heavy Rain
6217,2024-02-02,14.824395,120.276959,14.83663,120.282519,17:42:08,17:52:05,Mostly Clear
6218,2024-03-19,14.83616,120.290168,14.764818,120.253305,18:21:05,19:12:11,Drizzle
6219,2024-03-06,14.830048,120.289183,14.821447,120.275272,19:46:03,19:57:32,Clear
6220,2024-12-30,14.87761,120.234571,14.819935,120.284494,09:19:38,09:48:56,Heavy Rain Showers
6221,2024-07-09,14.830495,120.289119,14.836422,120.283179,18:27:00,18:32:30,Drizzle
6222,2024-07-07,14.82106,120.28398,14.826722,120.287974,18:30:09,18:36:24,Mostly Clear
6223,2024-08-12,14.887367,120.23777,14.764493,120.253045,05:56:02,06:43:06,Thunderstorm with Hail
6224,2024-05-22,14.87648,120.23319,14.823666,120.289925,11:33:11,12:08:12,Mostly Clear
6225,2024-06-03,14.817833,120.281237,14.825959,120.272464,05:04:37,05:09:42,Fog
6226,2024-07-14,14.835417,120.288397,14.820137,120.275488,20:55:58,21:05:40,Thunderstorm
6227,2024-04-23,14.817643,120.28138,14.848977,120.264057,17:07:43,17:30:41,Mostly Clear
6228,2024-03-02,14.81768,120.281279,14.823621,120.278931,06:28:34,06:34:32,Partly Cloudy
6229,2024-06-01,14.826685,120.273056,14.823733,120.28786,15:58:19,16:03:54,Partly Cloudy
6230,2024-11-12,14.805938,120.322592,14.822503,120.287048,17:06:31,17:22:41,Clear
6231,2024-04-09,14.830984,120.274201,14.829635,120.298823,07:02:10,07:27:11,Fog
6232,2024-08-27,14.820414,120.284146,14.841362,120.286456,17:49:42,18:05:05,Cloudy
6233,2024-01-07,14.823856,120.288905,14.887522,120.23722,22:35:05,23:09:43,Mostly Clear
6234,2024-09-06,14.824559,120.28285,14.836223,120.277472,20:40:21,20:45:46,Partly Cloudy
6235,2024-08-16,14.839509,120.282862,14.829303,120.286862,17:56:10,18:06:02,Drizzle
6236,2024-12-27,14.848001,120.254949,14.789448,120.281262,08:29:10,09:02:54,Light Drizzle
6237,2024-11-30,14.829232,120.287575,14.836568,120.277616,07:35:13,07:43:48,Partly Cloudy
6238,2024-04-23,14.878235,120.235025,14.825113,120.281853,15:44:05,16:09:37,Light Drizzle
6239,2024-02-01,14.868087,120.292636,14.824327,120.279942,06:22:38,06:46:45,Light Rain
6240,2024-02-09,14.83951,120.284423,14.836608,120.277698,08:16:12,08:24:25,Clear
6241,2024-02-28,14.828826,120.285098,14.820118,120.283968,21:49:34,21:54:52,Mostly Clear
6242,2024-10-01,14.826555,120.272501,14.824153,120.278991,16:25:46,16:30:46,Thunderstorm
6243,2024-04-30,14.819434,120.278939,14.817837,120.281331,07:10:35,07:14:07,Mostly Clear
6244,2024-03-27,14.8182,120.281257,14.815575,120.283401,10:57:14,11:00:24,Clear
6245,2024-04-19,14.836149,120.283173,14.825366,120.282818,07:04:55,07:13:26,Mostly Clear
6246,2024-08-28,14.823489,120.300464,14.823475,120.287605,05:52:50,05:59:53,Cloudy
6247,2024-11-11,14.824704,120.283167,14.839574,120.283762,17:42:00,17:53:42,Heavy Rain Showers
6248,2024-08-23,14.849373,120.265106,14.842803,120.287714,07:59:10,08:17:38,Violent Rain Showers
6249,2024-09-30,14.85667,120.28925,14.834765,120.287972,19:14:40,19:27:16,Cloudy
6250,2024-12-28,14.829191,120.287228,14.842693,120.288003,08:15:36,08:28:44,Mostly Clear
6251,2024-06-10,14.823046,120.287385,14.82113,120.27793,17:08:04,17:16:38,Clear
6252,2024-09-14,14.815717,120.284107,14.819223,120.284538,09:48:21,09:50:35,Mostly Clear
6253,2024-03-16,14.82254,120.30153,14.827042,120.287466,17:31:31,17:40:59,Partly Cloudy
6254,2024-07-22,14.887535,120.237827,14.827043,120.280578,19:45:11,20:41:07,Cloudy
6255,2024-06-05,14.841472,120.286334,14.843109,120.286904,07:07:35,07:10:53,Cloudy
6256,2024-03-04,14.837362,120.267361,14.8152,120.283586,07:20:59,07:39:21,Clear
6257,2024-12-22,14.843198,120.28716,14.764613,120.252701,18:18:27,19:11:41,Partly Cloudy
6258,2024-10-31,14.841631,120.282014,14.877209,120.234926,08:16:12,08:41:09,Light Rain
6259,2024-01-04,14.838515,120.282598,14.877823,120.2353,20:05:40,20:31:32,Mostly Clear
6260,2024-04-05,14.821603,120.298092,14.851463,120.262847,11:42:33,12:05:00,Mostly Clear
6261,2024-02-21,14.839711,120.284184,14.791798,120.29396,17:33:52,18:16:37,Clear
6262,2024-07-31,14.842589,120.288021,14.824973,120.277298,15:19:29,15:27:01,Clear
6263,2024-07-06,14.835733,120.287606,14.826717,120.273108,18:54:44,19:07:46,Rain Showers
6264,2024-01-30,14.820867,120.271998,14.824491,120.28032,17:22:40,17:27:38,Mostly Clear
6265,2024-02-21,14.838687,120.283022,14.82508,120.280776,18:25:21,18:39:19,Clear
6266,2024-01-05,14.829437,120.286462,14.839447,120.284406,08:40:37,08:47:25,Partly Cloudy
6267,2024-01-10,14.825469,120.279975,14.832374,120.281733,07:51:10,07:56:07,Partly Cloudy
6268,2024-03-24,14.825629,120.277153,14.82505,120.282937,07:45:42,07:49:30,Mostly Clear
6269,2024-04-25,14.818032,120.281298,14.843935,120.286726,22:02:24,22:17:37,Clear
6270,2024-01-05,14.820533,120.2759,14.836659,120.283408,11:48:01,11:57:37,Mostly Clear
6271,2024-09-26,14.806036,120.322769,14.887344,120.237318,12:16:48,12:56:24,Fog
6272,2024-09-15,14.82146,120.271747,14.851891,120.263655,18:16:52,18:31:06,Light Drizzle
6273,2024-01-06,14.82187,120.298982,14.828512,120.294987,16:19:06,16:23:47,Mostly Clear
6274,2024-03-07,14.826369,120.282858,14.833072,120.281669,06:50:01,06:54:16,Mostly Clear
6275,2024-03-15,14.822606,120.272603,14.82081,120.276165,10:14:47,10:18:20,Clear
6276,2024-11-09,14.825167,120.281545,14.824213,120.279818,17:27:49,17:32:37,Rain Showers
6277,2024-10-11,14.820424,120.2841,14.821215,120.278622,17:01:58,17:05:50,Violent Rain Showers
6278,2024-08-19,14.825003,120.280098,14.829119,120.281173,07:34:26,07:37:23,Drizzle
6279,2024-08-12,14.764428,120.252505,14.816064,120.284167,18:31:20,19:21:13,Mostly Clear
6280,2024-01-11,14.856987,120.289771,14.833173,120.286218,19:53:54,20:08:05,Clear
6281,2024-11-20,14.836904,120.282956,14.821544,120.275634,10:09:45,10:18:13,Clear
6282,2024-03-04,14.842768,120.287236,14.824142,120.30027,18:20:42,18:35:43,Cloudy
6283,2024-11-19,14.825973,120.272433,14.819045,120.284348,15:52:49,15:59:03,Clear
6284,2024-12-28,14.841697,120.282899,14.76446,120.253046,19:15:58,19:59:30,Clear
6285,2024-03-06,14.830839,120.28955,14.820763,120.28417,13:22:40,13:30:02,Clear
6286,2024-07-17,14.815573,120.283311,14.837412,120.283106,21:57:22,22:08:29,Mostly Clear
6287,2024-02-18,14.817537,120.280573,14.830847,120.289511,18:30:56,18:42:36,Mostly Clear
6288,2024-12-29,14.805885,120.323121,14.838206,120.285966,19:57:50,20:21:12,Light Rain
6289,2024-11-01,14.831002,120.289031,14.839765,120.285028,07:38:26,07:48:21,Partly Cloudy
6290,2024-07-30,14.847517,120.254514,14.820635,120.277022,22:46:17,23:07:28,Dense Drizzle
6291,2024-01-08,14.830349,120.298918,14.815559,120.283482,19:46:07,19:58:34,Cloudy
6292,2024-09-02,14.842326,120.287053,14.823225,120.286936,17:01:54,17:16:37,Partly Cloudy
6293,2024-11-21,14.827677,120.294892,14.830806,120.288871,13:58:07,14:02:34,Fog
6294,2024-03-03,14.84299,120.281883,14.835707,120.287206,06:46:40,06:52:56,Clear
6295,2024-04-29,14.85163,120.256703,14.815786,120.283081,20:44:01,21:01:21,Mostly Clear
6296,2024-01-06,14.839401,120.283581,14.827397,120.281552,17:29:53,17:39:21,Partly Cloudy
6297,2024-08-18,14.82321,120.287687,14.828818,120.286693,18:54:00,18:58:50,Clear
6298,2024-03-02,14.819048,120.28461,14.877633,120.235175,07:45:41,08:24:38,Mostly Clear
6299,2024-12-21,14.824687,120.281222,14.824374,120.277426,12:23:53,12:26:54,Mostly Clear
6300,2024-09-28,14.820436,120.276256,14.776152,120.307496,10:52:18,11:20:31,Heavy Rain Showers
6301,2024-06-18,14.828657,120.281629,14.827063,120.28348,18:24:59,18:29:40,Light Rain
6302,2024-06-20,14.839471,120.283777,14.824072,120.288852,17:14:18,17:29:26,Thunderstorm
6303,2024-09-02,14.76441,120.253455,14.824504,120.28016,20:27:13,21:00:54,Cloudy
6304,2024-02-02,14.828668,120.286668,14.81515,120.283309,08:53:23,09:03:15,Cloudy
6305,2024-12-08,14.825181,120.280807,14.825011,120.279731,08:55:10,08:58:42,Cloudy
6306,2024-01-15,14.816258,120.283538,14.826431,120.273302,21:52:19,22:00:34,Cloudy
6307,2024-12-26,14.823854,120.279107,14.765036,120.252912,19:00:32,19:46:25,Clear
6308,2024-05-12,14.83583,120.282244,14.824802,120.280203,11:18:11,11:26:50,Clear
6309,2024-02-03,14.829823,120.298745,14.821468,120.273943,19:58:34,20:19:24,Drizzle
6310,2024-03-07,14.827597,120.281159,14.849548,120.2543,18:31:57,18:47:33,Clear
6311,2024-03-11,14.843107,120.286878,14.821967,120.272147,19:58:17,20:17:59,Clear
6312,2024-01-13,14.820423,120.276513,14.820262,120.27586,09:30:52,09:34:02,Partly Cloudy
6313,2024-04-21,14.841511,120.286909,14.838438,120.285995,10:55:42,11:00:08,Clear
6314,2024-12-04,14.819925,120.284791,14.840174,120.285727,19:10:03,19:20:15,Partly Cloudy
6315,2024-02-22,14.823984,120.289387,14.839115,120.284675,08:13:22,08:24:42,Mostly Clear
6316,2024-11-09,14.838212,120.283207,14.821219,120.278534,18:26:29,18:42:05,Rain
6317,2024-01-15,14.877399,120.23172,14.805889,120.322846,16:59:56,17:47:17,Mostly Clear
6318,2024-09-24,14.837829,120.285315,14.824447,120.278807,08:20:24,08:34:11,Light Rain
6319,2024-02-11,14.821305,120.278699,14.826641,120.283134,08:41:43,08:46:41,Fog
6320,2024-12-14,14.823778,120.279056,14.836059,120.283141,17:07:37,17:16:42,Mostly Clear
6321,2024-06-05,14.805787,120.322884,14.821044,120.283562,19:38:30,20:01:11,Cloudy
6322,2024-04-06,14.829772,120.298543,14.834928,120.2879,09:24:33,09:29:45,Clear
6323,2024-05-31,14.820865,120.283582,14.823414,120.289806,22:01:37,22:05:46,Mostly Clear
6324,2024-07-26,14.825023,120.280427,14.822968,120.272578,09:15:16,09:21:55,Rain
6325,2024-12-12,14.835232,120.287811,14.819631,120.284297,07:32:57,07:41:22,Clear
6326,2024-06-07,14.848666,120.254532,14.821061,120.275448,19:40:23,20:00:54,Light Drizzle
6327,2024-12-19,14.826912,120.272393,14.84117,120.283035,17:44:55,17:58:01,Mostly Clear
6328,2024-10-22,14.82088,120.28378,14.8363,120.278154,12:14:13,12:22:24,Cloudy
6329,2024-09-27,14.840044,120.286282,14.819411,120.284495,14:12:55,14:21:29,Drizzle
6330,2024-12-30,14.840539,120.285884,14.838388,120.286436,08:27:12,08:31:42,Partly Cloudy
6331,2024-06-03,14.830097,120.298881,14.820691,120.284495,08:15:14,08:26:21,Fog
6332,2024-08-21,14.820571,120.28418,14.827432,120.279552,15:04:03,15:08:54,Light Rain
6333,2024-05-29,14.842792,120.287277,14.820183,120.284086,17:35:12,17:52:00,Dense Drizzle
6334,2024-10-23,14.816036,120.283724,14.830542,120.288805,09:40:56,09:51:36,Partly Cloudy
6335,2024-01-13,14.877107,120.232979,14.820598,120.284079,21:19:56,21:51:45,Clear
6336,2024-01-13,14.877595,120.235059,14.838526,120.283681,19:05:54,19:34:18,Clear
6337,2024-01-01,14.829654,120.287708,14.824912,120.280286,07:54:33,07:59:40,Cloudy
6338,2024-04-10,14.817796,120.280459,14.847975,120.254566,17:44:40,18:09:50,Clear
6339,2024-07-05,14.821216,120.284594,14.828135,120.28526,17:57:51,18:02:53,Clear
6340,2024-04-19,14.832725,120.285384,14.837333,120.278923,08:46:17,08:52:10,Clear
6341,2024-04-22,14.887131,120.238055,14.82232,120.298364,15:47:21,16:31:56,Partly Cloudy
6342,2024-09-02,14.806043,120.322825,14.838597,120.284715,19:17:38,19:37:57,Thunderstorm with Hail
6343,2024-12-18,14.830303,120.273747,14.836643,120.277852,06:49:54,06:58:19,Rime Fog
6344,2024-03-22,14.820893,120.28371,14.824923,120.280204,18:06:33,18:10:07,Light Rain
6345,2024-04-07,14.873642,120.235221,14.826034,120.282622,06:02:53,06:39:16,Clear
6346,2024-03-06,14.828085,120.284809,14.849003,120.25519,07:05:11,07:23:24,Partly Cloudy
6347,2024-11-09,14.818234,120.284158,14.764494,120.293332,22:27:30,22:45:55,Mostly Clear
6348,2024-09-21,14.818061,120.284691,14.837225,120.268093,17:19:57,17:37:36,Light Drizzle
6349,2024-08-22,14.877411,120.233102,14.842417,120.287373,05:05:13,05:28:09,Thunderstorm
6350,2024-06-28,14.816013,120.283252,14.821699,120.273779,11:45:23,11:50:12,Cloudy
6351,2024-06-12,14.824185,120.279836,14.83979,120.283284,08:43:24,08:57:41,Cloudy
6352,2024-02-27,14.829362,120.28649,14.838261,120.285123,06:40:21,06:47:13,Clear
6353,2024-08-07,14.819841,120.276449,14.839177,120.284626,07:52:16,08:03:28,Light Rain
6354,2024-05-06,14.849509,120.265314,14.832234,120.285544,21:51:52,22:05:43,Clear
